249.699,,242.288,,,
249.585,,235.904,,,
249.369,,228.384,,,
248.902,,229.648,,,
248.235,,238.119,,,
247.618,,233.484,,,
247.657,,202.205,,,
248.716,,150.808,,,
249.016,,98.215,,,
248.993,,56.438,,,
248.918,,29.402,,,
248.667,,17.169,,,
249.167,,16.027,,,
249.775,,18.169,,,
250.333,,16.895,,,
250.81,,19.639,,,
250.745,,40.845,,,
251.056,,90.639,,,
250.941,,163.831,,,
250.899,,232.155,,,
250.69,,254,,,
250.657,,254,,,
250.48,,254,,,
250.598,,253.909,,,
250.493,,253.388,,,
250.954,,250.466,,,
251.294,,244.717,,,
250.993,,237.498,,,
250.859,,235.598,,,
250.788,,238.753,,,
250.817,,243.479,,,
250.072,,244.804,,,
250.572,,244.374,,,
250.346,,243.639,,,
250.797,,245.064,,,
251.147,,247.758,,,
251.333,,248.068,,,
250.775,,246.968,,,
250.435,,245.685,,,
249.853,,245.543,,,
249.412,,245.973,,,
249.539,,244.735,,,
249.748,,244.151,,,
249.673,,243.89,,,
249.938,,,,,
250.474,,,,,
250.761,,,,,
250.886,,,,,
251.029,,,,,
250.654,,,,,
250.297,,,,,
249.997,,,,,
249.817,,,,,
250.108,,,,,
250.222,,,,,
249.725,,,,,
248.781,,,,,
247.752,,,,,
247.225,,,,,
246.82,,,,,
246.023,,,,,
244.657,,,,,
243.627,,,,,
243.729,,,,,
245.261,,,,,
246.049,,,,,
246.415,,,,,
246.703,,,,,
246.003,,,,,
246.281,,,,,
247.582,,,,,
248.788,,,,,
249.186,,,,,
249.324,,,,,
249.673,,,,,
249.487,,,,,
250.029,,,,,
250.095,,,,,
250.144,,,,,
249.84,,,,,
250.134,,,,,
249.529,,,,,
249.781,,,,,
249.977,,,,,
250.699,,,,,
250.997,,,,,
251.085,,,,,
250.859,,,,,
250.693,,,,,
250.712,,,,,
250.68,,,,,
250.33,,,,,
250.206,,,,,
249.565,,,,,
250.01,,,,,
250.258,,,,,
250.928,,,,,
250.935,,,,,
251.016,,,,,
251.48,,,,,
251.346,,,,,
251.618,,,,,
251.869,,,,,
251.542,,,,,
251.471,,,,,
251.382,,,,,
250.866,,,,,
250.507,,,,,
250.608,,,,,
250.814,,,,,
250.817,,,,,
250.846,,,,,
251.042,,,,,
250.288,,,,,
249.971,,,,,
249.755,,,,,
249.716,,,,,
249.605,,,,,
249.761,,,,,
249.938,,,,,
249.752,,,,,
249.814,,,,,
249.882,,,,,
249.948,,,,,
250.085,,,,,
250.085,,,,,
250.346,,,,,
250.438,,,,,
250.85,,,,,
250.467,,,,,
250.951,,,,,
250.915,,,,,
251.062,,,,,
251.173,,,,,
251.435,,,,,
251.34,,,,,
251.056,,,,,
250.984,,,,,
250.99,,,,,
251.105,,,,,
251.66,,,,,
251.735,,,,,
251.598,,,,,
251.771,,,,,
251.824,,,,,
251.229,,,,,
250.209,,,,,
248.578,,,,,
247.359,,,,,
246.778,,,,,
247.454,,,,,
248.657,,,,,
249.124,,,,,
249.114,,,,,
249.719,,,,,
249.843,,,,,
249.974,,,,,
249.562,,,,,
249.405,,,,,
248.908,,,,,
249.186,,,,,
249.288,,,,,
249.592,,,,,
249.376,,,,,
249.572,,,,,
249.003,,,,,
249.013,,,,,
248.281,,,,,
248.105,,,,,
248.154,,,,,
248.415,,,,,
248.324,,,,,
248.575,,,,,
248.549,,,,,
248.412,,,,,
248.461,,,,,
248.712,,,,,
248.81,,,,,
249.402,,,,,
249.493,,,,,
249.771,,,,,
249.794,,,,,
250.314,,,,,
250.141,,,,,
250.359,,,,,
250.209,,,,,
250.042,,,,,
250.144,,,,,
250.304,,,,,
250.268,,,,,
250.337,,,,,
250.376,,,,,
250.98,,,,,
250.958,,,,,
250.788,,,,,
250.435,,,,,
250.376,,,,,
250.775,,,,,
251.431,,,,,
251.853,,,,,
251.889,,,,,
251.395,,,,,
251.281,,,,,
251.562,,,,,
252.111,,,,,
252.32,,,,,
252.042,,,,,
251.075,,,,,
250.271,,,,,
251.078,,,,,
251.964,,,,,
251.768,,,,,
251.163,,,,,
250.369,,,,,
249.66,,,,,
248.722,,,,,
247.157,,,,,
244.739,,,,,
244.572,,,,,
245.729,,,,,
242.065,,,,,
225.85,,,,,
191.866,,,,,
145.31,,,,,
99.719,,,,,
63.134,,,,,
37.66,,,,,
24.127,,,,,
21.712,,,,,
24.722,,,,,
28.507,,,,,
37.686,,,,,
61.219,,,,,
101.686,,,,,
155.085,,,,,
209.072,,,,,
242.905,,,,,
251.399,,,,,
252.261,,,,,
252.595,,,,,
252.732,,,,,
252.778,,,,,
252.729,,,,,
252.245,,,,,
250.931,,,,,
249.333,,,,,
249.382,,,,,
250.569,,,,,
252.026,,,,,
252.31,,,,,
252.676,,,,,
252.908,,,,,
252.876,,,,,
253.15,,,,,
252.778,,,,,
252.441,,,,,
251.928,,,,,
251.392,,,,,
250.987,,,,,
250.768,,,,,
251.176,,,,,
251.526,,,,,
251.578,,,,,
251.67,,,,,
251.366,,,,,
251.222,,,,,
250.951,,,,,
251.389,,,,,
251.095,,,,,
251.356,,,,,
251.5,,,,,
251.585,,,,,
251.101,,,,,
251.163,,,,,
250.977,,,,,
250.644,,,,,
250.804,,,,,
250.644,,,,,
250.644,,,,,
250.771,,,,,
250.788,,,,,
